new_name	cell_type_count	broad_type_count	cell_type	broad_type	FC
Galaxea_fascicularis_REEFv1___m1.15083.m1	2	2	adult_neuron_5	adult_neuron	3.0571394614883
Galaxea_fascicularis_REEFv1___m1.7501.m1	2	2	adult_gland_2	adult_gland	2.03799333946695
Galaxea_fascicularis_REEFv1___m1.7501.m1	2	2	adult_germline_sperm	adult_germline	2.05076045348243
Galaxea_fascicularis_REEFv1___m1.21322.m1	2	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.02000833744858
Galaxea_fascicularis_REEFv1___m1.21322.m1	2	1	adult_gastrodermis	adult_gastrodermis	3.92983691415829
Galaxea_fascicularis_REEFv1___m1.5637.m1	1	1	adult_neuron_12	adult_neuron	2.42836940753146
Galaxea_fascicularis_REEFv1___m1.13810.m1	1	1	adult_neuron_10	adult_neuron	2.38134074750357
Galaxea_fascicularis_REEFv1___m1.13818.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.29186682272541
Galaxea_fascicularis_REEFv1___m1.4973.m1	2	2	adult_neuron_12	adult_neuron	2.27443238612069
Galaxea_fascicularis_REEFv1___m1.4973.m1	2	2	adult_germline_sperm	adult_germline	3.9407251366107
Galaxea_fascicularis_REEFv1___m1.20911.m1	2	1	adult_neuron_2	adult_neuron	2.35787873222059
Galaxea_fascicularis_REEFv1___m1.20911.m1	2	1	adult_neuron_4	adult_neuron	2.05060186725734
Galaxea_fascicularis_REEFv1___m1.21167.m1	1	1	adult_germline_sperm	adult_germline	2.46257957584531
Galaxea_fascicularis_REEFv1___m1.2106.m1	2	2	adult_gland_2	adult_gland	3.55463823583957
Galaxea_fascicularis_REEFv1___m1.2106.m1	2	2	adult_neuron_13	adult_neuron	2.40401158840348
Galaxea_fascicularis_REEFv1___m1.15527.m1	1	1	adult_germline_sperm	adult_germline	2.5005421019219
Galaxea_fascicularis_REEFv1___m1.18098.m1	2	1	adult_neuron_1	adult_neuron	2.06898759010088
Galaxea_fascicularis_REEFv1___m1.18098.m1	2	1	adult_neuron_2	adult_neuron	2.52941173415952
Galaxea_fascicularis_REEFv1___m1.13655.m1	2	2	adult_neuron_13	adult_neuron	2.2990178501561
Galaxea_fascicularis_REEFv1___m1.13655.m1	2	2	adult_germline_sperm	adult_germline	3.33251500814808
Galaxea_fascicularis_REEFv1___m1.19559.m1	1	1	adult_germline_sperm	adult_germline	2.47880520533827
Galaxea_fascicularis_REEFv1___m1.18895.m1	1	1	adult_germline_sperm	adult_germline	3.65458043673895
Galaxea_fascicularis_REEFv1___m1.15364.m1	1	1	adult_gland_10	adult_gland	3.65901015119418
Galaxea_fascicularis_REEFv1___m1.22461.m1	1	1	adult_neuron_13	adult_neuron	2.5264177162341
Galaxea_fascicularis_REEFv1___m1.16829.m1	2	1	adult_neuron_1	adult_neuron	5.3367592740773
Galaxea_fascicularis_REEFv1___m1.16829.m1	2	1	adult_neuron_5	adult_neuron	2.0810390180718
Galaxea_fascicularis_REEFv1___m1.18180.m1	1	1	adult_neuron_10	adult_neuron	2.12820541426846
Galaxea_fascicularis_REEFv1___m1.12634.m1	2	1	adult_neuron_14	adult_neuron	4.00134671303946
Galaxea_fascicularis_REEFv1___m1.12634.m1	2	1	adult_neuron_8	adult_neuron	2.25757895943759
Galaxea_fascicularis_REEFv1___m1.16666.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.18464232420709
Galaxea_fascicularis_REEFv1___m1.951.m1	2	1	adult_epidermis_1	adult_epidermis	2.11861283301317
Galaxea_fascicularis_REEFv1___m1.951.m1	2	1	adult_epidermis_2	adult_epidermis	2.47286145888408
Galaxea_fascicularis_REEFv1___m1.16.m1	2	1	adult_epidermis_1	adult_epidermis	2.01562750470883
Galaxea_fascicularis_REEFv1___m1.16.m1	2	1	adult_epidermis_2	adult_epidermis	2.57371180458843
Galaxea_fascicularis_REEFv1___m1.5914.m1	1	1	adult_immune_1	adult_immune	2.29902953380627
Galaxea_fascicularis_REEFv1___m1.11422.m1	1	1	adult_germline_sperm	adult_germline	3.6295128959627
Galaxea_fascicularis_REEFv1___m1.14790.m1	1	1	adult_germline_sperm	adult_germline	2.01071133861306
Galaxea_fascicularis_REEFv1___m1.18379.m1	2	1	adult_neuron_10	adult_neuron	2.06324427197271
Galaxea_fascicularis_REEFv1___m1.18379.m1	2	1	adult_neuron_13	adult_neuron	4.04392834817172
Galaxea_fascicularis_REEFv1___m1.6967.m1	1	1	adult_neuron_13	adult_neuron	3.25110031756548
Galaxea_fascicularis_REEFv1___m1.13936.m1	1	1	adult_gland_6	adult_gland	2.25831168587783
Galaxea_fascicularis_REEFv1___m1.5751.m1	1	1	adult_gland_6	adult_gland	2.85298546212449
Galaxea_fascicularis_REEFv1___m1.3086.m1	1	1	adult_neuron_3	adult_neuron	2.21172976563965
Galaxea_fascicularis_REEFv1___m1.792.m1	1	1	adult_germline_sperm	adult_germline	2.07617173700075
Galaxea_fascicularis_REEFv1___m1.19836.m1	1	1	adult_neuron_13	adult_neuron	3.24004598398352
Galaxea_fascicularis_REEFv1___m1.2224.m1	1	1	adult_germline_sperm	adult_germline	4.01395476621282
Galaxea_fascicularis_REEFv1___m1.7468.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.38012788179384
Galaxea_fascicularis_REEFv1___m1.7464.m1	3	2	adult_immune_1	adult_immune	2.20632617762437
Galaxea_fascicularis_REEFv1___m1.7464.m1	3	2	adult_neuron_5	adult_neuron	2.69254180814169
Galaxea_fascicularis_REEFv1___m1.7464.m1	3	2	adult_immune_2	adult_immune	3.02307559060613
Galaxea_fascicularis_REEFv1___m1.6252.m1	4	2	adult_neuron_3	adult_neuron	2.24062857659665
Galaxea_fascicularis_REEFv1___m1.6252.m1	4	2	adult_neuron_4	adult_neuron	2.6623332082321
Galaxea_fascicularis_REEFv1___m1.6252.m1	4	2	adult_neuron_13	adult_neuron	5.44127362039261
Galaxea_fascicularis_REEFv1___m1.6252.m1	4	2	adult_calicoblast	adult_calicoblast	3.33759185518339
Galaxea_fascicularis_REEFv1___m1.14433.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.11264592575476
Galaxea_fascicularis_REEFv1___m1.12114.m1	1	1	adult_neuron_13	adult_neuron	2.69716100194486
Galaxea_fascicularis_REEFv1___m1.10246.m1	1	1	adult_neuron_10	adult_neuron	2.70952739302439
Galaxea_fascicularis_REEFv1___m1.12915.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	2.03737093203153
Galaxea_fascicularis_REEFv1___m1.23243.m1	2	1	adult_neuron_4	adult_neuron	3.26632860255221
Galaxea_fascicularis_REEFv1___m1.23243.m1	2	1	adult_neuron_5	adult_neuron	2.48895245361036
Galaxea_fascicularis_REEFv1___m1.14270.m1	1	1	adult_neuron_10	adult_neuron	2.16342938070603
Galaxea_fascicularis_REEFv1___m1.13412.m1	1	1	adult_neuron_10	adult_neuron	2.29523855885152
Galaxea_fascicularis_REEFv1___m1.4579.m1	1	1	adult_neuron_13	adult_neuron	4.9022331030017
Galaxea_fascicularis_REEFv1___m1.6890.m1	1	1	adult_neuron_13	adult_neuron	6.95587192695977
Galaxea_fascicularis_REEFv1___m1.1048.m1	2	2	adult_gland_2	adult_gland	2.18911099793155
Galaxea_fascicularis_REEFv1___m1.1048.m1	2	2	adult_neuron_2	adult_neuron	11.0830080372661
Galaxea_fascicularis_REEFv1___m1.13257.m1	2	1	adult_immune_1	adult_immune	2.38053895505685
Galaxea_fascicularis_REEFv1___m1.13257.m1	2	1	adult_immune_2	adult_immune	4.83351491528058
Galaxea_fascicularis_REEFv1___m1.15926.m1	1	1	adult_neuron_12	adult_neuron	2.03658183955955
Galaxea_fascicularis_REEFv1___m1.15922.m1	1	1	adult_neuron_10	adult_neuron	3.00402716448107
Galaxea_fascicularis_REEFv1___m1.17285.m1	1	1	adult_neuron_10	adult_neuron	2.04532439846681
Galaxea_fascicularis_REEFv1___m1.8242.m1	1	1	adult_neuron_13	adult_neuron	2.46587036568353
Galaxea_fascicularis_REEFv1___m1.14555.m1	1	1	adult_cnidocyte	adult_cnidocyte	5.24384522912692
Galaxea_fascicularis_REEFv1___m1.19799.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.66580855236943
Galaxea_fascicularis_REEFv1___m1.16260.m1	1	1	adult_neuron_10	adult_neuron	2.16920615640227
Galaxea_fascicularis_REEFv1___m1.2183.m1	1	1	adult_germline_sperm	adult_germline	2.29435989359702
Galaxea_fascicularis_REEFv1___m1.2187.m1	2	2	adult_neuron_10	adult_neuron	2.53879198925889
Galaxea_fascicularis_REEFv1___m1.2187.m1	2	2	adult_germline_sperm	adult_germline	2.05150234154238
Galaxea_fascicularis_REEFv1___m1.14392.m1	1	1	adult_alga-hosting_cells	adult_alga-hosting	2.11925657867797
Galaxea_fascicularis_REEFv1___m1.1325.m1	1	1	adult_gland_10	adult_gland	43.9225389256286
Galaxea_fascicularis_REEFv1___m1.22503.m1	1	1	adult_immune_1	adult_immune	2.0082237404992
Galaxea_fascicularis_REEFv1___m1.1166.m1	1	1	adult_cnidocyte	adult_cnidocyte	3.32963374119229
Galaxea_fascicularis_REEFv1___m1.20631.m1	1	1	adult_neuron_13	adult_neuron	2.34319817993082
Galaxea_fascicularis_REEFv1___m1.6810.m1	1	1	adult_immune_1	adult_immune	2.41367792417335
Galaxea_fascicularis_REEFv1___m1.3481.m1	1	1	adult_unknown	adult_unknown	2.9262295609461
Galaxea_fascicularis_REEFv1___m1.16700.m1	1	1	adult_neuron_2	adult_neuron	2.36433040582457
Galaxea_fascicularis_REEFv1___m1.13379.m1	2	1	adult_neuron_10	adult_neuron	2.24189925484784
Galaxea_fascicularis_REEFv1___m1.13379.m1	2	1	adult_neuron_13	adult_neuron	2.55388196304288
Galaxea_fascicularis_REEFv1___m1.2627.m1	1	1	adult_neuron_7	adult_neuron	2.14588024409211
Galaxea_fascicularis_REEFv1___m1.14836.m1	1	1	adult_immune_2	adult_immune	2.19738025431571
Galaxea_fascicularis_REEFv1___m1.6655.m1	1	1	adult_alga-hosting_cells	adult_alga-hosting	2.0709792588137
Galaxea_fascicularis_REEFv1___m1.15889.m1	1	1	adult_neuron_10	adult_neuron	2.20001933668374
Galaxea_fascicularis_REEFv1___m1.838.m1	2	1	adult_immune_1	adult_immune	4.853591001443
Galaxea_fascicularis_REEFv1___m1.838.m1	2	1	adult_immune_2	adult_immune	6.94263225561146
Galaxea_fascicularis_REEFv1___m1.3925.m1	1	1	adult_neuron_2	adult_neuron	2.16786848529943
Galaxea_fascicularis_REEFv1___m1.4177.m1	1	1	adult_digestive_filaments	adult_digestive	2.05492231826137
Galaxea_fascicularis_REEFv1___m1.13819.m1	3	2	adult_neuron_1	adult_neuron	4.64817825539913
Galaxea_fascicularis_REEFv1___m1.13819.m1	3	2	adult_immune_1	adult_immune	2.07431645889542
Galaxea_fascicularis_REEFv1___m1.13819.m1	3	2	adult_neuron_14	adult_neuron	2.26203928130574
Galaxea_fascicularis_REEFv1___m1.5638.m1	1	1	adult_neuron_10	adult_neuron	2.44150330377467
Galaxea_fascicularis_REEFv1___m1.1093.m1	1	1	adult_gland_2	adult_gland	2.1842976393587
Galaxea_fascicularis_REEFv1___m1.19556.m1	1	1	adult_immune_1	adult_immune	2.42518330487601
Galaxea_fascicularis_REEFv1___m1.15369.m1	1	1	adult_germline_sperm	adult_germline	2.30618264072391
Galaxea_fascicularis_REEFv1___m1.1288.m1	2	1	adult_neuron_13	adult_neuron	2.83053055985396
Galaxea_fascicularis_REEFv1___m1.1288.m1	2	1	adult_neuron_8	adult_neuron	2.87665016919417
Galaxea_fascicularis_REEFv1___m1.7188.m1	1	1	adult_gland_3_digestive	adult_gland	2.17203807784834
Galaxea_fascicularis_REEFv1___m1.3405.m1	3	2	adult_mitotic_host_cells	adult_mitotic	2.16120714534997
Galaxea_fascicularis_REEFv1___m1.3405.m1	3	2	adult_neuron_2	adult_neuron	2.09198808452873
Galaxea_fascicularis_REEFv1___m1.3405.m1	3	2	adult_neuron_13	adult_neuron	3.325888955766
Galaxea_fascicularis_REEFv1___m1.16822.m1	1	1	adult_neuron_13	adult_neuron	2.30138542483048
Galaxea_fascicularis_REEFv1___m1.151.m1	1	1	adult_germline_sperm	adult_germline	2.23547707105756
Galaxea_fascicularis_REEFv1___m1.159.m1	2	2	adult_digestive_filaments	adult_digestive	2.60242262146035
Galaxea_fascicularis_REEFv1___m1.159.m1	2	2	adult_neuron_6	adult_neuron	2.12892964725908
Galaxea_fascicularis_REEFv1___m1.6777.m1	2	2	adult_neuron_10	adult_neuron	2.61690364994684
Galaxea_fascicularis_REEFv1___m1.6777.m1	2	2	adult_germline_sperm	adult_germline	2.64423183065156
Galaxea_fascicularis_REEFv1___m1.3246.m1	2	2	adult_gland_3_digestive	adult_gland	2.00495265078787
Galaxea_fascicularis_REEFv1___m1.3246.m1	2	2	adult_epidermis_2	adult_epidermis	2.97694445829288
Galaxea_fascicularis_REEFv1___m1.5919.m1	1	1	adult_neuron_13	adult_neuron	2.61051144990366
Galaxea_fascicularis_REEFv1___m1.17327.m1	3	1	adult_neuron_2	adult_neuron	3.07988658336031
Galaxea_fascicularis_REEFv1___m1.17327.m1	3	1	adult_neuron_3	adult_neuron	3.62078607007303
Galaxea_fascicularis_REEFv1___m1.17327.m1	3	1	adult_neuron_4	adult_neuron	5.24818015561944
Galaxea_fascicularis_REEFv1___m1.16663.m1	2	1	adult_neuron_6	adult_neuron	2.99932034651038
Galaxea_fascicularis_REEFv1___m1.16663.m1	2	1	adult_neuron_9	adult_neuron	2.26769430816501
Galaxea_fascicularis_REEFv1___m1.952.m1	1	1	adult_neuron_6	adult_neuron	4.10472473958526
Galaxea_fascicularis_REEFv1___m1.6416.m1	1	1	adult_neuron_10	adult_neuron	2.4302401639318
Galaxea_fascicularis_REEFv1___m1.793.m1	1	1	adult_germline_sperm	adult_germline	2.62013778401253
Galaxea_fascicularis_REEFv1___m1.1810.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.13270288427024
Galaxea_fascicularis_REEFv1___m1.17604.m1	1	1	adult_gland_10	adult_gland	2.03592912359083
Galaxea_fascicularis_REEFv1___m1.10690.m1	1	1	adult_neuron_13	adult_neuron	2.121905167056
Galaxea_fascicularis_REEFv1___m1.17600.m1	1	1	adult_neuron_10	adult_neuron	2.17580955058118
Galaxea_fascicularis_REEFv1___m1.14275.m1	1	1	adult_germline_sperm	adult_germline	2.45060279765569
Galaxea_fascicularis_REEFv1___m1.8763.m1	1	1	adult_neuron_10	adult_neuron	2.00544277909061
Galaxea_fascicularis_REEFv1___m1.3368.m1	1	1	adult_gland_5	adult_gland	2.04900765051296
Galaxea_fascicularis_REEFv1___m1.8402.m1	1	1	adult_calicoblast	adult_calicoblast	3.93243737826746
Galaxea_fascicularis_REEFv1___m1.19158.m1	1	1	adult_neuron_10	adult_neuron	2.41739021226726
Galaxea_fascicularis_REEFv1___m1.7392.m1	1	1	adult_neuron_10	adult_neuron	2.1122830604274
Galaxea_fascicularis_REEFv1___m1.6530.m1	2	1	adult_neuron_10	adult_neuron	2.07295255808128
Galaxea_fascicularis_REEFv1___m1.6530.m1	2	1	adult_neuron_13	adult_neuron	3.42669519356282
Galaxea_fascicularis_REEFv1___m1.8243.m1	1	1	adult_germline_sperm	adult_germline	2.20991256720442
Galaxea_fascicularis_REEFv1___m1.2343.m1	1	1	adult_neuron_9	adult_neuron	2.08526894139635
Galaxea_fascicularis_REEFv1___m1.7031.m1	1	1	adult_calicoblast	adult_calicoblast	2.17063001842433
Galaxea_fascicularis_REEFv1___m1.7832.m1	1	1	adult_neuron_13	adult_neuron	8.07953122281949
Galaxea_fascicularis_REEFv1___m1.21653.m1	1	1	adult_neuron_13	adult_neuron	2.31488847151252
Galaxea_fascicularis_REEFv1___m1.8885.m1	1	1	adult_germline_sperm	adult_germline	3.92587261276742
Galaxea_fascicularis_REEFv1___m1.2989.m1	1	1	adult_neuron_10	adult_neuron	5.37881346095566
Galaxea_fascicularis_REEFv1___m1.15407.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.18161754339443
Galaxea_fascicularis_REEFv1___m1.15691.m1	1	1	adult_gland_5	adult_gland	2.02656500125642
Galaxea_fascicularis_REEFv1___m1.16705.m1	3	1	adult_neuron_6	adult_neuron	2.84013999116922
Galaxea_fascicularis_REEFv1___m1.16705.m1	3	1	adult_neuron_8	adult_neuron	2.35242855058676
Galaxea_fascicularis_REEFv1___m1.16705.m1	3	1	adult_neuron_9	adult_neuron	2.84591766657982
Galaxea_fascicularis_REEFv1___m1.14837.m1	1	1	adult_germline_sperm	adult_germline	5.5842470277948
Galaxea_fascicularis_REEFv1___m1.17206.m1	1	1	adult_gland_9	adult_gland	2.04747096934894
Galaxea_fascicularis_REEFv1___m1.3121.m1	1	1	adult_neuron_9	adult_neuron	2.27923112354591
Galaxea_fascicularis_REEFv1___m1.3129.m1	1	1	adult_germline_sperm	adult_germline	3.77020467747999
Galaxea_fascicularis_REEFv1___m1.2465.m1	1	1	adult_neuron_13	adult_neuron	3.4026972608381
Galaxea_fascicularis_REEFv1___m1.14670.m1	1	1	adult_germline_sperm	adult_germline	2.33076821327096
Galaxea_fascicularis_REEFv1___m1.3922.m1	1	1	adult_calicoblast	adult_calicoblast	2.12523552282198
Galaxea_fascicularis_REEFv1___m1.15330.m1	1	1	adult_germline_sperm	adult_germline	2.04232316660537
Galaxea_fascicularis_REEFv1___m1.676.m1	2	1	adult_neuron_2	adult_neuron	2.5270971596795
Galaxea_fascicularis_REEFv1___m1.676.m1	2	1	adult_neuron_13	adult_neuron	2.26715587190634
Galaxea_fascicularis_REEFv1___m1.21771.m1	1	1	adult_germline_sperm	adult_germline	4.11232386420794
Galaxea_fascicularis_REEFv1___m1.18500.m1	1	1	adult_neuron_13	adult_neuron	3.11519797337978
Galaxea_fascicularis_REEFv1___m1.15171.m1	1	1	adult_germline_sperm	adult_germline	3.12459552976606
Galaxea_fascicularis_REEFv1___m1.21169.m1	1	1	adult_germline_sperm	adult_germline	4.34853839234007
Galaxea_fascicularis_REEFv1___m1.11948.m1	3	1	adult_neuron_1	adult_neuron	2.95588283243159
Galaxea_fascicularis_REEFv1___m1.11948.m1	3	1	adult_neuron_11	adult_neuron	4.01017641135502
Galaxea_fascicularis_REEFv1___m1.11948.m1	3	1	adult_neuron_5	adult_neuron	4.75413725749781
Galaxea_fascicularis_REEFv1___m1.13657.m1	1	1	adult_neuron_13	adult_neuron	2.00720244573449
Galaxea_fascicularis_REEFv1___m1.6136.m1	1	1	adult_neuron_10	adult_neuron	2.57301919268546
Galaxea_fascicularis_REEFv1___m1.19557.m1	3	2	adult_neuron_10	adult_neuron	2.27550543069373
Galaxea_fascicularis_REEFv1___m1.19557.m1	3	2	adult_immune_1	adult_immune	3.01486884439223
Galaxea_fascicularis_REEFv1___m1.19557.m1	3	2	adult_neuron_12	adult_neuron	2.30524432697294
Galaxea_fascicularis_REEFv1___m1.14313.m1	1	1	adult_epidermis_2	adult_epidermis	2.09248891372007
Galaxea_fascicularis_REEFv1___m1.15972.m1	1	1	adult_gland_4	adult_gland	2.8646795688158
Galaxea_fascicularis_REEFv1___m1.5476.m1	1	1	adult_germline_sperm	adult_germline	3.77968420331507
Galaxea_fascicularis_REEFv1___m1.14317.m1	1	1	adult_neuron_13	adult_neuron	2.86664370670689
Galaxea_fascicularis_REEFv1___m1.4260.m1	1	1	adult_neuron_10	adult_neuron	2.32964872335302
Galaxea_fascicularis_REEFv1___m1.16026.m1	1	1	adult_neuron_13	adult_neuron	2.46587036568353
Galaxea_fascicularis_REEFv1___m1.3402.m1	2	2	adult_immune_1	adult_immune	2.1583719898933
Galaxea_fascicularis_REEFv1___m1.3402.m1	2	2	adult_neuron_13	adult_neuron	2.44205840034034
Galaxea_fascicularis_REEFv1___m1.13498.m1	2	2	adult_neuron_10	adult_neuron	2.15643489047981
Galaxea_fascicularis_REEFv1___m1.13498.m1	2	2	adult_germline_sperm	adult_germline	2.03003393089236
Galaxea_fascicularis_REEFv1___m1.2392.m1	1	1	adult_neuron_10	adult_neuron	3.05201637027488
Galaxea_fascicularis_REEFv1___m1.16823.m1	1	1	adult_alga-hosting_cells	adult_alga-hosting	2.69220910905541
Galaxea_fascicularis_REEFv1___m1.20595.m1	1	1	adult_neuron_13	adult_neuron	2.55468454436379
Galaxea_fascicularis_REEFv1___m1.14959.m1	1	1	adult_neuron_13	adult_neuron	2.1214004083572
Galaxea_fascicularis_REEFv1___m1.21255.m1	1	1	adult_neuron_12	adult_neuron	3.65541821879631
Galaxea_fascicularis_REEFv1___m1.6778.m1	1	1	adult_neuron_13	adult_neuron	2.54268340189356
Galaxea_fascicularis_REEFv1___m1.5115.m1	1	1	adult_neuron_14	adult_neuron	2.09547006335478
Galaxea_fascicularis_REEFv1___m1.20591.m1	1	1	adult_neuron_13	adult_neuron	6.96749201103134
Galaxea_fascicularis_REEFv1___m1.18987.m1	3	1	adult_neuron_11	adult_neuron	4.5089993030628
Galaxea_fascicularis_REEFv1___m1.18987.m1	3	1	adult_neuron_14	adult_neuron	2.85972214476285
Galaxea_fascicularis_REEFv1___m1.18987.m1	3	1	adult_neuron_8	adult_neuron	2.09110960928434
Galaxea_fascicularis_REEFv1___m1.11420.m1	1	1	adult_neuron_13	adult_neuron	17.1265702773929
Galaxea_fascicularis_REEFv1___m1.5912.m1	2	1	adult_neuron_2	adult_neuron	4.29749551677072
Galaxea_fascicularis_REEFv1___m1.5912.m1	2	1	adult_neuron_13	adult_neuron	11.2858775510092
Galaxea_fascicularis_REEFv1___m1.14796.m1	2	2	adult_neuron_13	adult_neuron	2.28021362469587
Galaxea_fascicularis_REEFv1___m1.14796.m1	2	2	adult_germline_sperm	adult_germline	2.42717813711501
Galaxea_fascicularis_REEFv1___m1.4700.m1	1	1	adult_neuron_4	adult_neuron	2.00300119531002
Galaxea_fascicularis_REEFv1___m1.7271.m1	2	2	adult_neuron_13	adult_neuron	3.21640819937167
Galaxea_fascicularis_REEFv1___m1.7271.m1	2	2	adult_germline_sperm	adult_germline	2.08849277043851
Galaxea_fascicularis_REEFv1___m1.15293.m1	2	1	adult_neuron_11	adult_neuron	2.02538574189766
Galaxea_fascicularis_REEFv1___m1.15293.m1	2	1	adult_neuron_13	adult_neuron	2.56685930480318
Galaxea_fascicularis_REEFv1___m1.10850.m1	1	1	adult_neuron_13	adult_neuron	2.37073852596909
Galaxea_fascicularis_REEFv1___m1.22748.m1	1	1	adult_germline_sperm	adult_germline	2.50794821185062
Galaxea_fascicularis_REEFv1___m1.5598.m1	2	1	adult_neuron_8	adult_neuron	4.40897451950744
Galaxea_fascicularis_REEFv1___m1.5598.m1	2	1	adult_neuron_9	adult_neuron	2.83225022287244
Galaxea_fascicularis_REEFv1___m1.433.m1	1	1	adult_neuron_10	adult_neuron	2.15073642115052
Galaxea_fascicularis_REEFv1___m1.23241.m1	3	3	adult_neuron_10	adult_neuron	2.12299164775555
Galaxea_fascicularis_REEFv1___m1.23241.m1	3	3	adult_epidermis_2	adult_epidermis	2.12742025131913
Galaxea_fascicularis_REEFv1___m1.23241.m1	3	3	adult_gastrodermis	adult_gastrodermis	2.43290971118324
Galaxea_fascicularis_REEFv1___m1.16945.m1	1	1	adult_germline_sperm	adult_germline	2.11949994020432
Galaxea_fascicularis_REEFv1___m1.3524.m1	1	1	adult_neuron_8	adult_neuron	4.8635930612161
Galaxea_fascicularis_REEFv1___m1.23249.m1	1	1	adult_gland_9	adult_gland	9.158127944021
Galaxea_fascicularis_REEFv1___m1.17601.m1	1	1	adult_gland_2	adult_gland	2.01351450667924
Galaxea_fascicularis_REEFv1___m1.278.m1	2	1	adult_gland_2	adult_gland	2.45349416422182
Galaxea_fascicularis_REEFv1___m1.278.m1	2	1	adult_gland_5	adult_gland	2.65499327240945
Galaxea_fascicularis_REEFv1___m1.6896.m1	3	2	adult_neuron_13	adult_neuron	2.58930234871505
Galaxea_fascicularis_REEFv1___m1.6896.m1	3	2	adult_neuron_7	adult_neuron	2.10095742403633
Galaxea_fascicularis_REEFv1___m1.6896.m1	3	2	adult_germline_sperm	adult_germline	5.58848839641977
Galaxea_fascicularis_REEFv1___m1.4025.m1	1	1	adult_neuron_7	adult_neuron	2.26602117831416
Galaxea_fascicularis_REEFv1___m1.18106.m1	4	2	adult_neuron_13	adult_neuron	3.09669052344351
Galaxea_fascicularis_REEFv1___m1.18106.m1	4	2	adult_neuron_14	adult_neuron	2.08398961284429
Galaxea_fascicularis_REEFv1___m1.18106.m1	4	2	adult_neuron_8	adult_neuron	3.83224157958455
Galaxea_fascicularis_REEFv1___m1.18106.m1	4	2	adult_alga-hosting_cells	adult_alga-hosting	2.0987464747547
Galaxea_fascicularis_REEFv1___m1.2507.m1	1	1	adult_neuron_10	adult_neuron	3.58448475053216
Galaxea_fascicularis_REEFv1___m1.5078.m1	2	2	adult_neuron_13	adult_neuron	2.86664370670689
Galaxea_fascicularis_REEFv1___m1.5078.m1	2	2	adult_germline_sperm	adult_germline	2.66562405480633
Galaxea_fascicularis_REEFv1___m1.7397.m1	1	1	adult_epidermis_2	adult_epidermis	2.00025296355485
Galaxea_fascicularis_REEFv1___m1.1493.m1	1	1	adult_neuron_13	adult_neuron	2.56164980849201
Galaxea_fascicularis_REEFv1___m1.8248.m1	1	1	adult_germline_sperm	adult_germline	2.00990186146326
Galaxea_fascicularis_REEFv1___m1.18740.m1	1	1	adult_germline_sperm	adult_germline	2.35375691963006
Galaxea_fascicularis_REEFv1___m1.16429.m1	1	1	adult_neuron_13	adult_neuron	3.28874557101236
Galaxea_fascicularis_REEFv1___m1.18585.m1	1	1	adult_gland_1	adult_gland	2.50482012244305
Galaxea_fascicularis_REEFv1___m1.2189.m1	1	1	adult_germline_sperm	adult_germline	3.33160924311955
Galaxea_fascicularis_REEFv1___m1.559.m1	1	1	adult_neuron_10	adult_neuron	2.13500466235525
Galaxea_fascicularis_REEFv1___m1.15058.m1	1	1	adult_germline_sperm	adult_germline	2.33076821327096
Galaxea_fascicularis_REEFv1___m1.3646.m1	1	1	adult_neuron_1	adult_neuron	2.26004358285092
Galaxea_fascicularis_REEFv1___m1.2986.m1	2	2	adult_gland_2	adult_gland	2.16349342072852
Galaxea_fascicularis_REEFv1___m1.2986.m1	2	2	adult_neuron_13	adult_neuron	2.5499341720637
Galaxea_fascicularis_REEFv1___m1.17727.m1	1	1	adult_neuron_13	adult_neuron	3.22898703252999
Galaxea_fascicularis_REEFv1___m1.7674.m1	1	1	adult_gland_2	adult_gland	2.4481564754983
Galaxea_fascicularis_REEFv1___m1.1770.m1	1	1	adult_neuron_9	adult_neuron	62.9111174334363
Galaxea_fascicularis_REEFv1___m1.1774.m1	1	1	adult_neuron_13	adult_neuron	7.12205908019259
Galaxea_fascicularis_REEFv1___m1.4143.m1	1	1	adult_neuron_10	adult_neuron	3.00206230008461
Galaxea_fascicularis_REEFv1___m1.18224.m1	1	1	adult_neuron_13	adult_neuron	3.81620981095624
Galaxea_fascicularis_REEFv1___m1.2629.m1	1	1	adult_neuron_10	adult_neuron	2.22526405695701
Galaxea_fascicularis_REEFv1___m1.14033.m1	1	1	adult_neuron_13	adult_neuron	2.60633784077093
Galaxea_fascicularis_REEFv1___m1.10806.m1	1	1	adult_neuron_13	adult_neuron	2.30134358814418
Galaxea_fascicularis_REEFv1___m1.4785.m1	2	1	adult_neuron_3	adult_neuron	2.36617414766812
Galaxea_fascicularis_REEFv1___m1.4785.m1	2	1	adult_neuron_10	adult_neuron	2.25915216482384
Galaxea_fascicularis_REEFv1___m1.1254.m1	4	3	adult_gastrodermis_musclelike	adult_gastrodermis	4.76441010264336
